,CustomerID,Recency,Frequency,Monetary,R_score,M_score,F_score,RFM,RFM_score,Loyality
3386,16959.0,87,1,117.35000000000001,2,1,1,211,1.25,Bronze
3387,16960.0,38,3,507.05000000000007,3,2,2,322,2.25,Gold
3388,16961.0,116,1,234.17,2,1,1,211,1.25,Bronze
3389,16963.0,187,1,110.55000000000001,1,1,1,111,1.0,Bronze
3390,16965.0,226,1,201.19,1,1,1,111,1.0,Bronze
3391,16966.0,8,7,2154.9700000000003,4,3,3,433,3.25,Platinum
3392,16967.0,189,1,319.02,1,1,1,111,1.0,Bronze
3393,16968.0,4,2,439.43,4,2,1,412,2.2,Gold
3394,16969.0,39,3,650.4100000000001,3,2,2,322,2.25,Gold
3395,16971.0,38,1,357.21,3,1,1,311,1.5,Silver
3396,16976.0,267,1,251.51999999999998,1,1,1,111,1.0,Bronze
3397,16978.0,77,1,344.33,2,1,1,211,1.25,Bronze
3398,16979.0,3,6,1852.0,4,3,3,433,3.25,Platinum
3399,16980.0,255,2,1028.46,1,2,1,112,1.4500000000000002,Silver
3400,16982.0,60,1,384.06,2,1,1,211,1.25,Bronze
3401,16983.0,12,7,1905.87,4,3,3,433,3.25,Platinum
3402,16984.0,88,2,4459.52,2,4,1,214,2.6,Gold
3403,16985.0,17,10,5464.12,4,4,3,434,3.7,Platinum
3404,16986.0,29,2,1873.2,3,3,1,313,2.4000000000000004,Gold
3405,16987.0,3,7,1616.8,4,3,3,433,3.25,Platinum
3406,16988.0,5,1,126.12,4,1,1,411,1.75,Silver
3407,16989.0,7,6,1133.25,4,3,3,433,3.25,Platinum
3408,16990.0,218,1,179.0,1,1,1,111,1.0,Bronze
3409,16992.0,10,5,1614.3100000000002,4,3,2,423,2.95,Gold
3410,16996.0,30,6,1456.9600000000003,3,3,3,333,3.0,Gold
3411,16997.0,288,3,702.0,1,2,2,122,1.75,Silver
3412,16998.0,149,4,295.0,1,1,2,121,1.3,Bronze
3413,16999.0,23,2,484.82000000000005,3,2,1,312,1.9500000000000002,Silver
3414,17001.0,0,11,3989.5699999999997,4,4,3,434,3.7,Platinum
3415,17002.0,85,3,1493.73,2,3,2,223,2.45,Gold
3416,17004.0,46,2,1312.14,3,3,1,313,2.4000000000000004,Gold
3417,17006.0,4,4,781.78,4,2,2,422,2.5,Gold
3418,17007.0,50,6,889.9300000000001,3,2,3,332,2.55,Gold
3419,17010.0,18,1,195.36,3,1,1,311,1.5,Silver
3420,17011.0,30,1,270.9,3,1,1,311,1.5,Silver
3421,17014.0,8,3,583.4300000000001,4,2,2,422,2.5,Gold
3422,17015.0,28,3,1838.61,3,3,2,323,2.7,Gold
3423,17017.0,2,20,8694.26,4,4,4,444,4.0,Platinum
3424,17018.0,40,2,920.1,3,2,1,312,1.9500000000000002,Silver
3425,17019.0,11,4,1258.08,4,3,2,423,2.95,Gold
3426,17022.0,31,1,71.0,3,1,1,311,1.5,Silver
3427,17024.0,45,3,95.85,3,1,2,321,1.8,Silver
3428,17025.0,60,3,357.77,2,1,2,221,1.55,Silver
3429,17026.0,185,2,154.82999999999998,1,1,1,111,1.0,Bronze
3430,17027.0,78,6,877.5600000000001,2,2,3,232,2.3,Gold
3431,17029.0,110,2,716.0,2,2,1,212,1.7000000000000002,Silver
3432,17030.0,63,1,146.87,2,1,1,211,1.25,Bronze
3433,17031.0,11,2,380.35,4,1,1,411,1.75,Silver
3434,17033.0,86,3,1030.1399999999999,2,2,2,222,2.0,Silver
3435,17034.0,16,3,745.52,4,2,2,422,2.5,Gold
3436,17035.0,245,2,433.53,1,2,1,112,1.4500000000000002,Silver
3437,17037.0,87,1,1267.32,2,3,1,213,2.1500000000000004,Gold
3438,17038.0,30,1,112.4,3,1,1,311,1.5,Silver
3439,17040.0,137,1,449.73,2,2,1,212,1.7000000000000002,Silver
3440,17041.0,26,3,1071.49,3,2,2,322,2.25,Gold
3441,17042.0,2,5,1036.58,4,2,2,422,2.5,Gold
3442,17043.0,32,4,1735.1800000000003,3,3,2,323,2.7,Gold
3443,17044.0,25,1,948.48,3,2,1,312,1.9500000000000002,Silver
3444,17045.0,113,3,339.44000000000005,2,1,2,221,1.55,Silver
3445,17046.0,157,1,642.02,1,2,1,112,1.4500000000000002,Silver
3446,17047.0,85,3,1100.9,2,2,2,222,2.0,Silver
3447,17048.0,117,3,925.3500000000001,2,2,2,222,2.0,Silver
3448,17049.0,2,9,5655.030000000001,4,4,3,434,3.7,Platinum
3449,17050.0,96,6,3185.64,2,4,3,234,3.2,Platinum
3450,17051.0,194,1,240.89000000000001,1,1,1,111,1.0,Bronze
3451,17052.0,28,1,399.09,3,1,1,311,1.5,Silver
3452,17053.0,130,1,498.48,2,2,1,212,1.7000000000000002,Silver
3453,17054.0,28,5,1356.33,3,3,2,323,2.7,Gold
3454,17058.0,81,3,1179.89,2,3,2,223,2.45,Gold
3455,17059.0,29,5,3080.39,3,4,2,324,3.1500000000000004,Platinum
3456,17060.0,266,1,234.24,1,1,1,111,1.0,Bronze
3457,17061.0,73,11,5232.23,2,4,3,234,3.2,Platinum
3458,17062.0,313,4,533.33,1,2,2,122,1.75,Silver
3459,17063.0,21,7,1461.14,3,3,3,333,3.0,Gold
3460,17064.0,58,3,855.45,2,2,2,222,2.0,Silver
3461,17068.0,12,21,4552.139999999999,4,4,4,444,4.0,Platinum
3462,17069.0,28,9,2709.7000000000003,3,4,3,334,3.45,Platinum
3463,17070.0,114,1,304.24,2,1,1,211,1.25,Bronze
3464,17071.0,28,9,2429.03,3,3,3,333,3.0,Gold
3465,17073.0,17,4,1446.0900000000001,4,3,2,423,2.95,Gold
3466,17075.0,17,4,834.1200000000001,4,2,2,422,2.5,Gold
3467,17076.0,36,3,841.0799999999999,3,2,2,322,2.25,Gold
3468,17078.0,36,2,378.2,3,1,1,311,1.5,Silver
3469,17079.0,78,1,118.80000000000001,2,1,1,211,1.25,Bronze
3470,17080.0,22,2,287.62,3,1,1,311,1.5,Silver
3471,17081.0,25,2,288.90999999999997,3,1,1,311,1.5,Silver
3472,17082.0,33,2,2003.8500000000001,3,3,1,313,2.4000000000000004,Gold
3473,17083.0,109,3,1405.78,2,3,2,223,2.45,Gold
3474,17084.0,35,2,2747.99,3,4,1,314,2.85,Gold
3475,17085.0,123,5,1562.4,2,3,2,223,2.45,Gold
3476,17086.0,7,6,2050.08,4,3,3,433,3.25,Platinum
3477,17088.0,28,4,1991.01,3,3,2,323,2.7,Gold
3478,17090.0,4,7,1974.65,4,3,3,433,3.25,Platinum
3479,17091.0,2,9,3827.76,4,4,3,434,3.7,Platinum
3480,17092.0,50,4,1774.0300000000002,3,3,2,323,2.7,Gold
3481,17094.0,322,1,302.0,1,1,1,111,1.0,Bronze
3482,17095.0,22,3,1324.1599999999999,3,3,2,323,2.7,Gold
3483,17096.0,15,4,1022.1299999999999,4,2,2,422,2.5,Gold
3484,17097.0,2,8,954.42,4,2,3,432,2.8,Gold
3485,17100.0,18,2,971.74,3,2,1,312,1.9500000000000002,Silver
3486,17101.0,10,4,1621.73,4,3,2,423,2.95,Gold
3487,17102.0,261,1,25.5,1,1,1,111,1.0,Bronze
3488,17105.0,159,2,665.78,1,2,1,112,1.4500000000000002,Silver
3489,17107.0,33,6,10797.48,3,4,3,334,3.45,Platinum
3490,17109.0,29,6,881.2900000000001,3,2,3,332,2.55,Gold
3491,17110.0,165,1,163.29999999999998,1,1,1,111,1.0,Bronze
3492,17111.0,47,1,231.61,3,1,1,311,1.5,Silver
3493,17114.0,5,8,801.12,4,2,3,432,2.8,Gold
3494,17115.0,8,3,837.5,4,2,2,422,2.5,Gold
3495,17117.0,288,1,116.19999999999999,1,1,1,111,1.0,Bronze
3496,17118.0,317,1,157.02,1,1,1,111,1.0,Bronze
3497,17119.0,3,2,606.91,4,2,1,412,2.2,Gold
3498,17120.0,233,1,307.46,1,1,1,111,1.0,Bronze
3499,17122.0,119,1,138.32,2,1,1,211,1.25,Bronze
3500,17123.0,161,1,345.29999999999995,1,1,1,111,1.0,Bronze
3501,17124.0,185,1,294.24,1,1,1,111,1.0,Bronze
3502,17125.0,50,1,230.5,3,1,1,311,1.5,Silver
3503,17126.0,152,5,989.45,1,2,2,122,1.75,Silver
3504,17128.0,334,1,157.09,1,1,1,111,1.0,Bronze
3505,17131.0,5,5,2463.17,4,3,2,423,2.95,Gold
3506,17133.0,15,7,4892.240000000002,4,4,3,434,3.7,Platinum
3507,17134.0,106,2,413.2,2,2,1,212,1.7000000000000002,Silver
3508,17135.0,16,7,1139.73,4,3,3,433,3.25,Platinum
3509,17138.0,275,1,380.5,1,1,1,111,1.0,Bronze
3510,17139.0,15,12,10650.770000000002,4,4,3,434,3.7,Platinum
3511,17140.0,247,1,454.12,1,2,1,112,1.4500000000000002,Silver
3512,17142.0,239,1,579.0,1,2,1,112,1.4500000000000002,Silver
3513,17144.0,1,2,984.5699999999999,4,2,1,412,2.2,Gold
3514,17146.0,105,3,749.78,2,2,2,222,2.0,Silver
3515,17147.0,22,4,1714.59,3,3,2,323,2.7,Gold
3516,17148.0,51,1,124.88,2,1,1,211,1.25,Bronze
3517,17152.0,194,3,1689.5,1,3,2,123,2.2,Gold
3518,17153.0,24,1,213.78,3,1,1,311,1.5,Silver
3519,17154.0,75,1,329.34,2,1,1,211,1.25,Bronze
3520,17155.0,17,2,251.7,4,1,1,411,1.75,Silver
3521,17157.0,7,2,319.0,4,1,1,411,1.75,Silver
3522,17158.0,32,3,1266.9699999999998,3,3,2,323,2.7,Gold
3523,17159.0,21,3,1538.88,3,3,2,323,2.7,Gold
3524,17160.0,31,6,3518.03,3,4,3,334,3.45,Platinum
3525,17162.0,28,10,1715.4600000000003,3,3,3,333,3.0,Gold
3526,17163.0,21,2,293.1,3,1,1,311,1.5,Silver
3527,17164.0,32,7,2467.3500000000004,3,3,3,333,3.0,Gold
3528,17165.0,284,1,158.68,1,1,1,111,1.0,Bronze
3529,17166.0,38,2,206.34,3,1,1,311,1.5,Silver
3530,17169.0,57,2,835.78,2,2,1,212,1.7000000000000002,Silver
3531,17171.0,289,1,224.91,1,1,1,111,1.0,Bronze
3532,17172.0,78,1,317.76,2,1,1,211,1.25,Bronze
3533,17173.0,5,8,3766.6000000000004,4,4,3,434,3.7,Platinum
3534,17174.0,217,1,59.9,1,1,1,111,1.0,Bronze
3535,17175.0,44,4,1443.69,3,3,2,323,2.7,Gold
3536,17176.0,201,1,306.13,1,1,1,111,1.0,Bronze
3537,17179.0,178,3,711.79,1,2,2,122,1.75,Silver
3538,17180.0,56,4,783.97,2,2,2,222,2.0,Silver
3539,17181.0,57,2,239.92000000000002,2,1,1,211,1.25,Bronze
3540,17183.0,7,6,3347.3099999999995,4,4,3,434,3.7,Platinum
3541,17186.0,46,2,144.0,3,1,1,311,1.5,Silver
3542,17187.0,226,1,203.95,1,1,1,111,1.0,Bronze
3543,17188.0,11,7,2474.23,4,3,3,433,3.25,Platinum
3544,17189.0,106,2,383.75,2,1,1,211,1.25,Bronze
3545,17190.0,58,2,444.74,2,2,1,212,1.7000000000000002,Silver
3546,17191.0,28,7,2093.68,3,3,3,333,3.0,Gold
3547,17193.0,35,7,1699.3000000000002,3,3,3,333,3.0,Gold
3548,17194.0,273,2,262.62,1,1,1,111,1.0,Bronze
3549,17197.0,29,1,1013.01,3,2,1,312,1.9500000000000002,Silver
3550,17198.0,23,3,692.22,3,2,2,322,2.25,Gold
3551,17201.0,53,1,289.78,2,1,1,211,1.25,Bronze
3552,17203.0,35,6,3560.08,3,4,3,334,3.45,Platinum
3553,17204.0,175,4,1564.5600000000002,1,3,2,123,2.2,Gold
3554,17205.0,53,1,384.08,2,1,1,211,1.25,Bronze
3555,17206.0,53,1,204.24,2,1,1,211,1.25,Bronze
3556,17211.0,26,8,2317.2200000000003,3,3,3,333,3.0,Gold
3557,17212.0,253,1,226.85,1,1,1,111,1.0,Bronze
3558,17213.0,40,7,2781.2300000000005,3,4,3,334,3.45,Platinum
3559,17214.0,60,6,1059.1200000000001,2,2,3,232,2.3,Gold
3560,17217.0,234,1,113.5,1,1,1,111,1.0,Bronze
3561,17218.0,4,10,1951.9700000000003,4,3,3,433,3.25,Platinum
3562,17219.0,31,1,114.23,3,1,1,311,1.5,Silver
3563,17220.0,24,14,3187.5500000000006,3,4,4,344,3.75,Platinum
3564,17221.0,7,2,334.48,4,1,1,411,1.75,Silver
3565,17222.0,65,1,328.65,2,1,1,211,1.25,Bronze
3566,17223.0,310,2,416.89000000000004,1,2,1,112,1.4500000000000002,Silver
3567,17226.0,308,1,393.49,1,1,1,111,1.0,Bronze
3568,17227.0,18,6,939.32,3,2,3,332,2.55,Gold
3569,17228.0,15,8,1906.0900000000001,4,3,3,433,3.25,Platinum
3570,17229.0,96,2,318.76,2,1,1,211,1.25,Bronze
3571,17230.0,264,8,3638.4100000000003,1,4,3,134,2.95,Gold
3572,17231.0,12,10,3124.72,4,4,3,434,3.7,Platinum
3573,17232.0,2,2,417.77,4,2,1,412,2.2,Gold
3574,17233.0,35,1,190.88,3,1,1,311,1.5,Silver
3575,17234.0,182,1,149.89000000000001,1,1,1,111,1.0,Bronze
3576,17235.0,25,2,550.06,3,2,1,312,1.9500000000000002,Silver
3577,17236.0,12,6,916.13,4,2,3,432,2.8,Gold
3578,17237.0,11,2,314.69,4,1,1,411,1.75,Silver
3579,17238.0,2,17,3719.1000000000004,4,4,4,444,4.0,Platinum
3580,17239.0,312,1,382.5,1,1,1,111,1.0,Bronze
3581,17242.0,108,2,1135.04,2,3,1,213,2.1500000000000004,Gold
3582,17243.0,1,26,8540.05,4,4,4,444,4.0,Platinum
3583,17244.0,53,1,954.9,2,2,1,212,1.7000000000000002,Silver
3584,17245.0,204,1,171.45,1,1,1,111,1.0,Bronze
3585,17247.0,15,1,280.09000000000003,4,1,1,411,1.75,Silver
3586,17248.0,120,1,318.65,2,1,1,211,1.25,Bronze
3587,17250.0,3,2,381.97,4,1,1,411,1.75,Silver
3588,17251.0,362,1,269.83,1,1,1,111,1.0,Bronze
3589,17252.0,116,2,348.90999999999997,2,1,1,211,1.25,Bronze
3590,17253.0,18,1,178.26,3,1,1,311,1.5,Silver
3591,17254.0,4,2,271.19,4,1,1,411,1.75,Silver
3592,17255.0,40,2,291.48,3,1,1,311,1.5,Silver
3593,17256.0,107,2,240.0,2,1,1,211,1.25,Bronze
3594,17259.0,148,2,581.23,1,2,1,112,1.4500000000000002,Silver
3595,17262.0,52,5,1253.3600000000001,2,3,2,223,2.45,Gold
3596,17263.0,208,1,63.440000000000005,1,1,1,111,1.0,Bronze
3597,17265.0,138,2,550.01,2,2,1,212,1.7000000000000002,Silver
3598,17266.0,2,3,296.58,4,1,2,421,2.0500000000000003,Gold
3599,17267.0,127,2,317.20000000000005,2,1,1,211,1.25,Bronze
3600,17268.0,107,4,763.64,2,2,2,222,2.0,Silver
3601,17272.0,42,4,2148.63,3,3,2,323,2.7,Gold
3602,17274.0,35,1,107.82,3,1,1,311,1.5,Silver
3603,17277.0,227,2,1065.35,1,2,1,112,1.4500000000000002,Silver
3604,17278.0,241,1,246.04,1,1,1,111,1.0,Bronze
3605,17279.0,57,1,187.82999999999998,2,1,1,211,1.25,Bronze
3606,17282.0,130,3,1685.46,2,3,2,223,2.45,Gold
3607,17284.0,60,6,1647.48,2,3,3,233,2.75,Gold
3608,17286.0,21,1,151.37,3,1,1,311,1.5,Silver
3609,17287.0,26,7,1049.06,3,2,3,332,2.55,Gold
3610,17288.0,9,7,1417.63,4,3,3,433,3.25,Platinum
3611,17289.0,31,3,931.02,3,2,2,322,2.25,Gold
3612,17290.0,3,2,513.01,4,2,1,412,2.2,Gold
3613,17291.0,308,1,550.8000000000001,1,2,1,112,1.4500000000000002,Silver
3614,17293.0,8,9,1854.06,4,3,3,433,3.25,Platinum
3615,17295.0,28,3,547.0,3,2,2,322,2.25,Gold
3616,17297.0,17,1,128.18,4,1,1,411,1.75,Silver
3617,17298.0,101,2,498.42,2,2,1,212,1.7000000000000002,Silver
3618,17299.0,11,4,656.6099999999999,4,2,2,422,2.5,Gold
3619,17301.0,21,1,163.24,3,1,1,311,1.5,Silver
3620,17302.0,14,5,1135.63,4,3,2,423,2.95,Gold
3621,17303.0,361,1,250.04,1,1,1,111,1.0,Bronze
3622,17306.0,10,19,8631.31,4,4,4,444,4.0,Platinum
3623,17309.0,95,1,82.75,2,1,1,211,1.25,Bronze
3624,17311.0,78,2,1384.85,2,3,1,213,2.1500000000000004,Gold
3625,17312.0,138,3,644.3,2,2,2,222,2.0,Silver
3626,17313.0,31,1,2328.84,3,3,1,313,2.4000000000000004,Gold
3627,17314.0,24,8,2527.92,3,3,3,333,3.0,Gold
3628,17315.0,1,38,6281.2300000000005,4,4,4,444,4.0,Platinum
3629,17317.0,46,3,2600.34,3,3,2,323,2.7,Gold
3630,17320.0,100,3,1200.62,2,3,2,223,2.45,Gold
3631,17321.0,8,2,657.16,4,2,1,412,2.2,Gold
3632,17323.0,15,7,906.52,4,2,3,432,2.8,Gold
3633,17324.0,17,4,986.48,4,2,2,422,2.5,Gold
3634,17325.0,280,1,96.8,1,1,1,111,1.0,Bronze
3635,17329.0,14,2,523.11,4,2,1,412,2.2,Gold
3636,17330.0,22,2,363.9,3,1,1,311,1.5,Silver
3637,17331.0,123,1,175.2,2,1,1,211,1.25,Bronze
3638,17333.0,85,1,494.25,2,2,1,212,1.7000000000000002,Silver
3639,17334.0,302,2,307.02,1,1,1,111,1.0,Bronze
3640,17337.0,151,4,1981.0600000000002,1,3,2,123,2.2,Gold
3641,17338.0,17,8,6493.540000000001,4,4,3,434,3.7,Platinum
3642,17339.0,94,2,243.36,2,1,1,211,1.25,Bronze
3643,17340.0,29,11,12353.29,3,4,3,334,3.45,Platinum
3644,17341.0,156,3,682.29,1,2,2,122,1.75,Silver
3645,17343.0,355,1,193.64,1,1,1,111,1.0,Bronze
3646,17344.0,46,1,157.62,3,1,1,311,1.5,Silver
3647,17345.0,15,5,519.69,4,2,2,422,2.5,Gold
3648,17346.0,3,15,2622.8800000000006,4,3,4,443,3.5500000000000003,Platinum
3649,17347.0,86,1,228.96,2,1,1,211,1.25,Bronze
3650,17348.0,14,5,1156.6,4,3,2,423,2.95,Gold
3651,17349.0,179,1,98.25,1,1,1,111,1.0,Bronze
3652,17350.0,8,4,1281.32,4,3,2,423,2.95,Gold
3653,17351.0,36,3,587.15,3,2,2,322,2.25,Gold
3654,17353.0,129,2,1740.0,2,3,1,213,2.1500000000000004,Gold
3655,17354.0,50,1,1393.06,3,3,1,313,2.4000000000000004,Gold
3656,17356.0,311,1,178.22,1,1,1,111,1.0,Bronze
3657,17357.0,24,2,384.39,3,1,1,311,1.5,Silver
3658,17358.0,303,2,360.81000000000006,1,1,1,111,1.0,Bronze
3659,17359.0,11,1,127.86,4,1,1,411,1.75,Silver
3660,17360.0,17,3,568.24,4,2,2,422,2.5,Gold
3661,17361.0,49,3,488.19999999999993,3,2,2,322,2.25,Gold
3662,17362.0,239,2,312.23,1,1,1,111,1.0,Bronze
3663,17364.0,0,11,4462.68,4,4,3,434,3.7,Platinum
3664,17365.0,12,8,4767.36,4,4,3,434,3.7,Platinum
3665,17367.0,238,1,167.55,1,1,1,111,1.0,Bronze
3666,17368.0,23,8,1878.87,3,3,3,333,3.0,Gold
3667,17370.0,72,4,446.18,2,2,2,222,2.0,Silver
3668,17371.0,17,3,418.4,4,2,2,422,2.5,Gold
3669,17372.0,40,8,1337.1799999999998,3,3,3,333,3.0,Gold
3670,17373.0,40,4,646.92,3,2,2,322,2.25,Gold
3671,17374.0,218,2,495.77,1,2,1,112,1.4500000000000002,Silver
3672,17375.0,199,3,400.1,1,1,2,121,1.3,Bronze
3673,17376.0,70,2,203.2,2,1,1,211,1.25,Bronze
3674,17377.0,23,20,4058.32,3,4,4,344,3.75,Platinum
3675,17379.0,11,1,389.71999999999997,4,1,1,411,1.75,Silver
3676,17381.0,8,29,20275.61,4,4,4,444,4.0,Platinum
3677,17382.0,65,1,65.4,2,1,1,211,1.25,Bronze
3678,17383.0,4,1,193.39000000000001,4,1,1,411,1.75,Silver
3679,17384.0,19,2,336.4,3,1,1,311,1.5,Silver
3680,17385.0,14,1,256.11,4,1,1,411,1.75,Silver
3681,17386.0,7,6,2686.42,4,4,3,434,3.7,Platinum
3682,17387.0,19,2,746.81,3,2,1,312,1.9500000000000002,Silver
3683,17388.0,77,4,1259.56,2,3,2,223,2.45,Gold
3684,17389.0,0,34,31833.68,4,4,4,444,4.0,Platinum
3685,17391.0,163,2,508.8,1,2,1,112,1.4500000000000002,Silver
3686,17392.0,306,2,417.27,1,2,1,112,1.4500000000000002,Silver
3687,17394.0,219,1,203.86999999999998,1,1,1,111,1.0,Bronze
3688,17396.0,39,8,7330.799999999999,3,4,3,334,3.45,Platinum
3689,17397.0,22,2,681.41,3,2,1,312,1.9500000000000002,Silver
3690,17398.0,114,3,653.38,2,2,2,222,2.0,Silver
3691,17400.0,126,5,2097.84,2,3,2,223,2.45,Gold
3692,17402.0,4,13,2633.85,4,3,3,433,3.25,Platinum
3693,17403.0,36,1,263.92,3,1,1,311,1.5,Silver
3694,17404.0,4,15,31906.819999999996,4,4,4,444,4.0,Platinum
3695,17405.0,1,3,1031.41,4,2,2,422,2.5,Gold
3696,17406.0,333,3,2184.42,1,3,2,123,2.2,Gold
3697,17408.0,163,1,32.65,1,1,1,111,1.0,Bronze
3698,17409.0,184,2,771.85,1,2,1,112,1.4500000000000002,Silver
3699,17410.0,16,5,1214.7199999999998,4,3,2,423,2.95,Gold
3700,17411.0,12,3,778.94,4,2,2,422,2.5,Gold
3701,17412.0,2,7,1258.0600000000002,4,3,3,433,3.25,Platinum
3702,17414.0,43,2,778.0,3,2,1,312,1.9500000000000002,Silver
3703,17415.0,79,1,507.84,2,2,1,212,1.7000000000000002,Silver
3704,17416.0,29,7,6893.419999999999,3,4,3,334,3.45,Platinum
3705,17418.0,42,2,463.46000000000004,3,2,1,312,1.9500000000000002,Silver
3706,17419.0,11,12,4226.57,4,4,3,434,3.7,Platinum
3707,17420.0,50,3,598.8299999999999,3,2,2,322,2.25,Gold
3708,17422.0,16,6,1979.37,4,3,3,433,3.25,Platinum
3709,17423.0,46,2,698.4100000000001,3,2,1,312,1.9500000000000002,Silver
3710,17425.0,19,2,759.1700000000001,3,2,1,312,1.9500000000000002,Silver
3711,17426.0,8,6,5037.26,4,4,3,434,3.7,Platinum
3712,17427.0,71,1,100.8,2,1,1,211,1.25,Bronze
3713,17428.0,0,28,17256.85,4,4,4,444,4.0,Platinum
3714,17429.0,128,3,524.92,2,2,2,222,2.0,Silver
3715,17430.0,32,2,265.76,3,1,1,311,1.5,Silver
3716,17431.0,313,1,403.3,1,1,1,111,1.0,Bronze
3717,17432.0,18,2,365.76,3,1,1,311,1.5,Silver
3718,17433.0,88,1,303.15999999999997,2,1,1,211,1.25,Bronze
3719,17434.0,2,7,2373.82,4,3,3,433,3.25,Platinum
3720,17436.0,1,2,216.29999999999998,4,1,1,411,1.75,Silver
3721,17438.0,253,1,388.45000000000005,1,1,1,111,1.0,Bronze
3722,17440.0,156,3,186.42,1,1,2,121,1.3,Bronze
3723,17442.0,36,6,2248.56,3,3,3,333,3.0,Gold
3724,17443.0,219,1,534.24,1,2,1,112,1.4500000000000002,Silver
3725,17444.0,147,3,2940.0400000000004,1,4,2,124,2.65,Gold
3726,17446.0,176,2,120.9,1,1,1,111,1.0,Bronze
3727,17447.0,40,2,541.53,3,2,1,312,1.9500000000000002,Silver
3728,17449.0,2,7,2519.21,4,3,3,433,3.25,Platinum
3729,17450.0,8,46,194390.79,4,4,4,444,4.0,Platinum
3730,17451.0,1,7,1721.4,4,3,3,433,3.25,Platinum
3731,17453.0,17,2,486.7199999999999,4,2,1,412,2.2,Gold
3732,17454.0,192,4,517.53,1,2,2,122,1.75,Silver
3733,17455.0,203,1,131.7,1,1,1,111,1.0,Bronze
3734,17456.0,365,1,249.86,1,1,1,111,1.0,Bronze
3735,17457.0,126,5,1737.7,2,3,2,223,2.45,Gold
3736,17458.0,15,1,316.5,4,1,1,411,1.75,Silver
3737,17459.0,43,2,657.3,3,2,1,312,1.9500000000000002,Silver
3738,17460.0,94,6,622.4300000000001,2,2,3,232,2.3,Gold
3739,17461.0,22,3,735.82,3,2,2,322,2.25,Gold
3740,17462.0,60,2,675.6899999999999,2,2,1,212,1.7000000000000002,Silver
3741,17463.0,16,5,1875.8600000000001,4,3,2,423,2.95,Gold
3742,17464.0,158,1,289.96000000000004,1,1,1,111,1.0,Bronze
3743,17466.0,10,2,763.28,4,2,1,412,2.2,Gold
3744,17468.0,10,2,137.0,4,1,1,411,1.75,Silver
3745,17469.0,16,5,1870.97,4,3,2,423,2.95,Gold
3746,17470.0,44,5,1125.07,3,3,2,323,2.7,Gold
3747,17472.0,191,3,697.54,1,2,2,122,1.75,Silver
3748,17475.0,79,1,194.37,2,1,1,211,1.25,Bronze
3749,17480.0,77,1,511.82,2,2,1,212,1.7000000000000002,Silver
3750,17481.0,3,4,1255.5900000000001,4,3,2,423,2.95,Gold
3751,17483.0,65,3,414.04,2,2,2,222,2.0,Silver
3752,17486.0,261,1,396.87,1,1,1,111,1.0,Bronze
3753,17489.0,58,2,376.64,2,1,1,211,1.25,Bronze
3754,17490.0,0,7,2092.32,4,3,3,433,3.25,Platinum
3755,17491.0,1,10,3558.8700000000003,4,4,3,434,3.7,Platinum
3756,17492.0,248,1,374.57,1,1,1,111,1.0,Bronze
3757,17495.0,7,2,497.56000000000006,4,2,1,412,2.2,Gold
3758,17496.0,358,1,271.05,1,1,1,111,1.0,Bronze
3759,17498.0,75,1,272.22,2,1,1,211,1.25,Bronze
3760,17499.0,289,1,622.88,1,2,1,112,1.4500000000000002,Silver
3761,17500.0,17,3,1138.0,4,3,2,423,2.95,Gold
3762,17501.0,220,2,288.6,1,1,1,111,1.0,Bronze
3763,17502.0,9,4,689.1,4,2,2,422,2.5,Gold
3764,17503.0,2,2,558.96,4,2,1,412,2.2,Gold
3765,17504.0,206,9,2997.03,1,4,3,134,2.95,Gold
3766,17505.0,161,2,1145.8400000000001,1,3,1,113,1.9000000000000001,Silver
3767,17506.0,75,1,302.2,2,1,1,211,1.25,Bronze
3768,17507.0,261,2,605.5799999999999,1,2,1,112,1.4500000000000002,Silver
3769,17508.0,280,1,387.31,1,1,1,111,1.0,Bronze
3770,17509.0,57,8,6083.639999999999,2,4,3,234,3.2,Platinum
3771,17510.0,24,1,308.48,3,1,1,311,1.5,Silver
3772,17511.0,2,32,91062.38,4,4,4,444,4.0,Platinum
3773,17512.0,28,10,2924.99,3,4,3,334,3.45,Platinum
3774,17513.0,72,1,513.2,2,2,1,212,1.7000000000000002,Silver
3775,17514.0,128,1,208.65,2,1,1,211,1.25,Bronze
3776,17515.0,31,4,639.0199999999999,3,2,2,322,2.25,Gold
3777,17516.0,15,5,764.88,4,2,2,422,2.5,Gold
3778,17517.0,308,1,153.94,1,1,1,111,1.0,Bronze
3779,17519.0,17,6,1844.02,4,3,3,433,3.25,Platinum
3780,17520.0,53,1,546.81,2,2,1,212,1.7000000000000002,Silver
3781,17521.0,29,3,723.21,3,2,2,322,2.25,Gold
3782,17522.0,1,5,1070.71,4,2,2,422,2.5,Gold
3783,17523.0,11,4,652.74,4,2,2,422,2.5,Gold
3784,17524.0,361,1,145.0,1,1,1,111,1.0,Bronze
3785,17525.0,359,1,422.70000000000005,1,2,1,112,1.4500000000000002,Silver
3786,17526.0,4,4,1195.9,4,3,2,423,2.95,Gold
3787,17527.0,53,4,939.37,2,2,2,222,2.0,Silver
3788,17528.0,1,8,3628.5,4,4,3,434,3.7,Platinum
3789,17530.0,1,11,2367.12,4,3,3,433,3.25,Platinum
